40000 450 14.8 5 1024 -3.53118784498114 0.0485788572503397 10 6382900
50000 450 14.8 5 1024 -3.53122782578001 0.0487161994138396 10 6382900
60000 450 14.8 5 1024 -3.53123300595711 0.0488343319633254 10 6382900
70000 450 14.8 5 1024 -3.53134839931405 0.0486918176056935 10 6382900
80000 450 14.8 5 1024 -3.53114533549331 0.0487727493634772 10 6382900
90000 450 14.8 5 1024 -3.53106362626379 0.0488957711179444 10 6382900
100000 450 14.8 5 1024 -3.53132988508067 0.0487115388174072 10 6382900
110000 450 14.8 5 1024 -3.5310533189409 0.0487871754576823 10 6382900
120000 450 14.8 5 1024 -3.53075883949641 0.048761844970886 10 6382900
130000 450 14.8 5 1024 -3.53130037279998 0.0487283191203319 10 6382900
140000 450 14.8 5 1024 -3.53103991952443 0.0488606125423209 10 6382900
150000 450 14.8 5 1024 -3.53106847959988 0.048866145234574 10 6382900
160000 450 14.8 5 1024 -3.53137306050979 0.0487304265111815 10 6382900
170000 450 14.8 5 1024 -3.53109823990878 0.0487490231989801 10 6382900
180000 450 14.8 5 1024 -3.53097707641838 0.0487601906979529 10 6382900
190000 450 14.8 5 1024 -3.53108637967236 0.0488273054194799 10 6382900
200000 450 14.8 5 1024 -3.53112392251748 0.0487378292029807 10 6382900
210000 450 14.8 5 1024 -3.53083994627447 0.0488505966143565 10 6382900
220000 450 14.8 5 1024 -3.5310322194524 0.048801838103511 10 6382900
230000 450 14.8 5 1024 -3.53104519069456 0.0489383044941219 10 6382900
240000 450 14.8 5 1024 -3.53122530887946 0.0488077781238083 10 6382900
250000 450 14.8 5 1024 -3.53101423335924 0.04886827278583 10 6382900
260000 450 14.8 5 1024 -3.53144484503259 0.0487793083109149 10 6382900
270000 450 14.8 5 1024 -3.5311563159874 0.048970989549782 10 6382900
280000 450 14.8 5 1024 -3.53153901331968 0.0488578333031746 10 6382900
290000 450 14.8 5 1024 -3.53080254814396 0.0487510767380559 10 6382900
300000 450 14.8 5 1024 -3.53117980407898 0.0488730126478924 10 6382900
310000 450 14.8 5 1024 -3.53097952652535 0.048959915841329 10 6382900
320000 450 14.8 5 1024 -3.53131147934188 0.0487275467962649 10 6382900
